sub,probe_hit,mem_score
fee306a7-c87d-4874-98a7-c3b90159186d,False,0.547778981581798
fee306a7-c87d-4874-98a7-c3b90159186d,False,0.518181818181818
fee306a7-c87d-4874-98a7-c3b90159186d,False,0.4953823953823949
fee306a7-c87d-4874-98a7-c3b90159186d,True,0.623925974884336
fee306a7-c87d-4874-98a7-c3b90159186d,True,0.4662921348314607
fee306a7-c87d-4874-98a7-c3b90159186d,True,0.7337092731829578
fee306a7-c87d-4874-98a7-c3b90159186d,True,0.46433254655127204
fee306a7-c87d-4874-98a7-c3b90159186d,True,0.44896067787634
fee306a7-c87d-4874-98a7-c3b90159186d,True,0.6385237613751269
fee306a7-c87d-4874-98a7-c3b90159186d,True,0.6009828788839573
fee306a7-c87d-4874-98a7-c3b90159186d,True,0.561214066832044
fee306a7-c87d-4874-98a7-c3b90159186d,True,0.6447876447876446
fee306a7-c87d-4874-98a7-c3b90159186d,False,0.6755050505050508
fee306a7-c87d-4874-98a7-c3b90159186d,False,0.8343685300207037
fee306a7-c87d-4874-98a7-c3b90159186d,True,0.5409408697713
fee306a7-c87d-4874-98a7-c3b90159186d,True,0.53209549071618
fee306a7-c87d-4874-98a7-c3b90159186d,True,0.42548914500134016
fee306a7-c87d-4874-98a7-c3b90159186d,True,0.6353718059144414
fee306a7-c87d-4874-98a7-c3b90159186d,True,0.7651162790697674
fee306a7-c87d-4874-98a7-c3b90159186d,True,0.4745454545454545
fee306a7-c87d-4874-98a7-c3b90159186d,True,0.6419068736141904
fee306a7-c87d-4874-98a7-c3b90159186d,False,0.43073593073593097
fee306a7-c87d-4874-98a7-c3b90159186d,True,0.4975
fee306a7-c87d-4874-98a7-c3b90159186d,True,0.556944444444444
fee306a7-c87d-4874-98a7-c3b90159186d,True,0.45877192982456205
fee306a7-c87d-4874-98a7-c3b90159186d,False,0.5126225490196077
fee306a7-c87d-4874-98a7-c3b90159186d,True,0.9098162475822046
fee306a7-c87d-4874-98a7-c3b90159186d,True,0.5027863777089782
fee306a7-c87d-4874-98a7-c3b90159186d,True,0.453788411916491
fee306a7-c87d-4874-98a7-c3b90159186d,True,0.6593258891645992
fee306a7-c87d-4874-98a7-c3b90159186d,True,0.4937293729372934
fee306a7-c87d-4874-98a7-c3b90159186d,True,0.6041486603284352
fee306a7-c87d-4874-98a7-c3b90159186d,True,0.36879127189204697
fee306a7-c87d-4874-98a7-c3b90159186d,True,0.7867042518205305
fee306a7-c87d-4874-98a7-c3b90159186d,True,0.5167548500881831
fee306a7-c87d-4874-98a7-c3b90159186d,True,0.4148936170212766
f6e87870-50ab-4b9c-b96b-e716fb583ae4,True,0.6601843849034859
f6e87870-50ab-4b9c-b96b-e716fb583ae4,False,0.7313725490196077
f6e87870-50ab-4b9c-b96b-e716fb583ae4,True,0.6447876447876446
f6e87870-50ab-4b9c-b96b-e716fb583ae4,True,0.6350395339159389
f6e87870-50ab-4b9c-b96b-e716fb583ae4,False,0.4662068965517245
f6e87870-50ab-4b9c-b96b-e716fb583ae4,False,0.5044802867383512
f6e87870-50ab-4b9c-b96b-e716fb583ae4,False,0.4684807256235829
f6e87870-50ab-4b9c-b96b-e716fb583ae4,False,0.40043031317236394
f6e87870-50ab-4b9c-b96b-e716fb583ae4,False,0.6298245614035091
f6e87870-50ab-4b9c-b96b-e716fb583ae4,True,0.574366471734893
f6e87870-50ab-4b9c-b96b-e716fb583ae4,False,0.6397586431833
f6e87870-50ab-4b9c-b96b-e716fb583ae4,True,0.619718309859155
f6e87870-50ab-4b9c-b96b-e716fb583ae4,True,0.472010342598578
f6e87870-50ab-4b9c-b96b-e716fb583ae4,True,0.549979927739864
f6e87870-50ab-4b9c-b96b-e716fb583ae4,True,0.449160035366932
f6e87870-50ab-4b9c-b96b-e716fb583ae4,True,0.5461661983139302
f6e87870-50ab-4b9c-b96b-e716fb583ae4,True,0.8730897009966778
f6e87870-50ab-4b9c-b96b-e716fb583ae4,False,0.688042492550849
f6e87870-50ab-4b9c-b96b-e716fb583ae4,True,0.49265450861195503
f6e87870-50ab-4b9c-b96b-e716fb583ae4,True,0.7286764705882353
f6e87870-50ab-4b9c-b96b-e716fb583ae4,True,0.7439916405433644
f6e87870-50ab-4b9c-b96b-e716fb583ae4,True,0.5942760942760941
f6e87870-50ab-4b9c-b96b-e716fb583ae4,True,0.674373379429559
f6e87870-50ab-4b9c-b96b-e716fb583ae4,True,0.53183520599251
f6e87870-50ab-4b9c-b96b-e716fb583ae4,False,0.45021645021644974
f6e87870-50ab-4b9c-b96b-e716fb583ae4,True,0.2600603621730383
f6e87870-50ab-4b9c-b96b-e716fb583ae4,False,0.5502058916693059
f6e87870-50ab-4b9c-b96b-e716fb583ae4,True,0.7024238453979691
f6e87870-50ab-4b9c-b96b-e716fb583ae4,True,0.7487373737373736
f6e87870-50ab-4b9c-b96b-e716fb583ae4,True,0.8036901370234699
f6e87870-50ab-4b9c-b96b-e716fb583ae4,True,0.5518102372034961
f6e87870-50ab-4b9c-b96b-e716fb583ae4,True,0.35681114551083604
f6e87870-50ab-4b9c-b96b-e716fb583ae4,True,0.5011961722488041
f6e87870-50ab-4b9c-b96b-e716fb583ae4,True,0.516487000634115
f6e87870-50ab-4b9c-b96b-e716fb583ae4,False,0.4662921348314607
f6e87870-50ab-4b9c-b96b-e716fb583ae4,True,0.4551129270230395
f6e87870-50ab-4b9c-b96b-e716fb583ae4,True,0.5113210911035833
f6e87870-50ab-4b9c-b96b-e716fb583ae4,True,0.349178910976664
f6e87870-50ab-4b9c-b96b-e716fb583ae4,True,0.7633091349062312
f6e87870-50ab-4b9c-b96b-e716fb583ae4,False,0.611517204492779
f6e87870-50ab-4b9c-b96b-e716fb583ae4,True,0.56060606060606
f6e87870-50ab-4b9c-b96b-e716fb583ae4,True,0.6009828788839573
f6e87870-50ab-4b9c-b96b-e716fb583ae4,False,0.398252350059579
f6e87870-50ab-4b9c-b96b-e716fb583ae4,False,0.5385036996437385
f6e87870-50ab-4b9c-b96b-e716fb583ae4,True,0.7718179544886219
f6e87870-50ab-4b9c-b96b-e716fb583ae4,False,0.538886400955366
c89203fd-8e26-4753-9bea-d04e3141df7e,True,0.378421900161031
c89203fd-8e26-4753-9bea-d04e3141df7e,True,0.850574712643678
c89203fd-8e26-4753-9bea-d04e3141df7e,True,0.4136997427913901
c89203fd-8e26-4753-9bea-d04e3141df7e,True,0.751262626262626
c89203fd-8e26-4753-9bea-d04e3141df7e,True,0.4870354364736388
c89203fd-8e26-4753-9bea-d04e3141df7e,True,0.6127503258679936
c89203fd-8e26-4753-9bea-d04e3141df7e,True,0.8754783632617016
c89203fd-8e26-4753-9bea-d04e3141df7e,True,0.46433254655127204
c89203fd-8e26-4753-9bea-d04e3141df7e,True,0.588557614826752
c89203fd-8e26-4753-9bea-d04e3141df7e,True,0.5845268542199493
c89203fd-8e26-4753-9bea-d04e3141df7e,True,0.489010989010989
c89203fd-8e26-4753-9bea-d04e3141df7e,True,0.673865460382314
c89203fd-8e26-4753-9bea-d04e3141df7e,True,0.4040250295958056
c89203fd-8e26-4753-9bea-d04e3141df7e,True,0.888888888888889
c89203fd-8e26-4753-9bea-d04e3141df7e,True,0.3765215355805243
c89203fd-8e26-4753-9bea-d04e3141df7e,True,0.42592592592592593
c89203fd-8e26-4753-9bea-d04e3141df7e,False,0.56260162601626
c89203fd-8e26-4753-9bea-d04e3141df7e,False,0.4172013178428994
c89203fd-8e26-4753-9bea-d04e3141df7e,True,0.4745454545454545
c89203fd-8e26-4753-9bea-d04e3141df7e,False,0.4875672904383493
c89203fd-8e26-4753-9bea-d04e3141df7e,False,0.6691919191919197
c89203fd-8e26-4753-9bea-d04e3141df7e,True,0.7624589266155533
c89203fd-8e26-4753-9bea-d04e3141df7e,True,0.6041486603284352
c89203fd-8e26-4753-9bea-d04e3141df7e,True,0.517827529021559
c89203fd-8e26-4753-9bea-d04e3141df7e,False,0.4185855263157895
c89203fd-8e26-4753-9bea-d04e3141df7e,True,0.6638388123011668
c89203fd-8e26-4753-9bea-d04e3141df7e,False,0.46889400921658997
c89203fd-8e26-4753-9bea-d04e3141df7e,True,0.520427404148335
c89203fd-8e26-4753-9bea-d04e3141df7e,False,0.7151937984496121
c89203fd-8e26-4753-9bea-d04e3141df7e,True,0.7512306610407876
c89203fd-8e26-4753-9bea-d04e3141df7e,False,0.8520257346548423
c89203fd-8e26-4753-9bea-d04e3141df7e,False,0.7439362439362442
c89203fd-8e26-4753-9bea-d04e3141df7e,False,0.598006644518272
c89203fd-8e26-4753-9bea-d04e3141df7e,False,0.752995585453017
c89203fd-8e26-4753-9bea-d04e3141df7e,True,0.709803921568627
c89203fd-8e26-4753-9bea-d04e3141df7e,False,0.7369934282584889
c89203fd-8e26-4753-9bea-d04e3141df7e,True,0.68952380952381
c89203fd-8e26-4753-9bea-d04e3141df7e,True,0.7390615091946733
c89203fd-8e26-4753-9bea-d04e3141df7e,True,0.52067963335569
c89203fd-8e26-4753-9bea-d04e3141df7e,True,0.7249575551782679
c89203fd-8e26-4753-9bea-d04e3141df7e,True,0.649933065595716
c89203fd-8e26-4753-9bea-d04e3141df7e,False,0.49265450861195503
c89203fd-8e26-4753-9bea-d04e3141df7e,True,0.48059866962305975
c89203fd-8e26-4753-9bea-d04e3141df7e,True,0.6691086691086692
c89203fd-8e26-4753-9bea-d04e3141df7e,True,0.33291614518147694
c89203fd-8e26-4753-9bea-d04e3141df7e,False,0.396428571428571
c89203fd-8e26-4753-9bea-d04e3141df7e,True,0.76671511627907
c89203fd-8e26-4753-9bea-d04e3141df7e,True,0.5486461976940019
c89203fd-8e26-4753-9bea-d04e3141df7e,False,0.40502873563218394
c89203fd-8e26-4753-9bea-d04e3141df7e,True,0.43073593073593097
c89203fd-8e26-4753-9bea-d04e3141df7e,True,0.53183520599251
c89203fd-8e26-4753-9bea-d04e3141df7e,True,0.5243271221532088
c89203fd-8e26-4753-9bea-d04e3141df7e,True,0.456456456456457
c89203fd-8e26-4753-9bea-d04e3141df7e,False,0.938271604938272
a6af2a1e-3ffc-4337-a0e7-33fd28d45dc6,True,0.619718309859155
a6af2a1e-3ffc-4337-a0e7-33fd28d45dc6,True,0.5538026330105533
a6af2a1e-3ffc-4337-a0e7-33fd28d45dc6,True,0.685298102981029
a6af2a1e-3ffc-4337-a0e7-33fd28d45dc6,True,0.6418616226978591
a6af2a1e-3ffc-4337-a0e7-33fd28d45dc6,True,0.7574423722923667
a6af2a1e-3ffc-4337-a0e7-33fd28d45dc6,True,0.5822006472491911
a6af2a1e-3ffc-4337-a0e7-33fd28d45dc6,True,0.52067963335569
a6af2a1e-3ffc-4337-a0e7-33fd28d45dc6,True,0.5337742087860177
a6af2a1e-3ffc-4337-a0e7-33fd28d45dc6,True,0.6123301985370949
a6af2a1e-3ffc-4337-a0e7-33fd28d45dc6,True,0.659545398087194
a6af2a1e-3ffc-4337-a0e7-33fd28d45dc6,True,0.6209086468001956
a6af2a1e-3ffc-4337-a0e7-33fd28d45dc6,True,0.456456456456457
a6af2a1e-3ffc-4337-a0e7-33fd28d45dc6,True,0.525198938992043
a6af2a1e-3ffc-4337-a0e7-33fd28d45dc6,False,0.698754578754579
a6af2a1e-3ffc-4337-a0e7-33fd28d45dc6,False,0.7216195569136744
a6af2a1e-3ffc-4337-a0e7-33fd28d45dc6,False,0.450697526949905
a6af2a1e-3ffc-4337-a0e7-33fd28d45dc6,True,0.6855287569573281
a6af2a1e-3ffc-4337-a0e7-33fd28d45dc6,True,0.2275392915787
a6af2a1e-3ffc-4337-a0e7-33fd28d45dc6,True,0.545296470179099
a6af2a1e-3ffc-4337-a0e7-33fd28d45dc6,True,0.411113904953483
a6af2a1e-3ffc-4337-a0e7-33fd28d45dc6,False,0.6159410210043121
a6af2a1e-3ffc-4337-a0e7-33fd28d45dc6,False,0.773918163085075
a6af2a1e-3ffc-4337-a0e7-33fd28d45dc6,True,0.548300536672629
a6af2a1e-3ffc-4337-a0e7-33fd28d45dc6,True,0.7747252747252746
a6af2a1e-3ffc-4337-a0e7-33fd28d45dc6,True,0.4413527397260274
a6af2a1e-3ffc-4337-a0e7-33fd28d45dc6,True,0.712121212121212
a6af2a1e-3ffc-4337-a0e7-33fd28d45dc6,False,0.6385237613751269
a6af2a1e-3ffc-4337-a0e7-33fd28d45dc6,True,0.517795637198622
a6af2a1e-3ffc-4337-a0e7-33fd28d45dc6,True,0.5053272450532731
a6af2a1e-3ffc-4337-a0e7-33fd28d45dc6,True,0.8057142857142855
a6af2a1e-3ffc-4337-a0e7-33fd28d45dc6,True,0.585614600107353
a6af2a1e-3ffc-4337-a0e7-33fd28d45dc6,True,0.7313725490196077
a6af2a1e-3ffc-4337-a0e7-33fd28d45dc6,True,0.5354938271604941
a6af2a1e-3ffc-4337-a0e7-33fd28d45dc6,True,0.49265450861195503
a6af2a1e-3ffc-4337-a0e7-33fd28d45dc6,False,0.746936274509804
a6af2a1e-3ffc-4337-a0e7-33fd28d45dc6,True,0.751510989010989
a6af2a1e-3ffc-4337-a0e7-33fd28d45dc6,False,0.5027450980392154
a6af2a1e-3ffc-4337-a0e7-33fd28d45dc6,False,0.45368072787427693
a6af2a1e-3ffc-4337-a0e7-33fd28d45dc6,False,0.603939250118653
a6af2a1e-3ffc-4337-a0e7-33fd28d45dc6,False,0.567204301075269
a6af2a1e-3ffc-4337-a0e7-33fd28d45dc6,False,0.557942278034809
a6af2a1e-3ffc-4337-a0e7-33fd28d45dc6,True,0.5011961722488041
a6af2a1e-3ffc-4337-a0e7-33fd28d45dc6,False,0.1358132431547946
a6af2a1e-3ffc-4337-a0e7-33fd28d45dc6,False,0.586996336996337
a6af2a1e-3ffc-4337-a0e7-33fd28d45dc6,True,0.585853658536585
a6af2a1e-3ffc-4337-a0e7-33fd28d45dc6,False,0.340853658536585
a6af2a1e-3ffc-4337-a0e7-33fd28d45dc6,False,0.7516594516594519
a6af2a1e-3ffc-4337-a0e7-33fd28d45dc6,False,0.3150496562261261
a6af2a1e-3ffc-4337-a0e7-33fd28d45dc6,False,0.578673245614035
a6af2a1e-3ffc-4337-a0e7-33fd28d45dc6,False,0.5715552927261977
a6af2a1e-3ffc-4337-a0e7-33fd28d45dc6,True,0.7996254681647937
a6af2a1e-3ffc-4337-a0e7-33fd28d45dc6,True,0.7836990595611283
a6af2a1e-3ffc-4337-a0e7-33fd28d45dc6,False,0.5250531430306711
a6af2a1e-3ffc-4337-a0e7-33fd28d45dc6,False,0.645477545857053
a6af2a1e-3ffc-4337-a0e7-33fd28d45dc6,False,0.6698357821953325
a6af2a1e-3ffc-4337-a0e7-33fd28d45dc6,False,0.6847311827956989
a6af2a1e-3ffc-4337-a0e7-33fd28d45dc6,False,0.4212401995723446
a6af2a1e-3ffc-4337-a0e7-33fd28d45dc6,True,0.584558823529412
a6af2a1e-3ffc-4337-a0e7-33fd28d45dc6,True,0.8848297213622286
a6af2a1e-3ffc-4337-a0e7-33fd28d45dc6,False,0.472758472758473
a6af2a1e-3ffc-4337-a0e7-33fd28d45dc6,True,0.443196004993758
a6af2a1e-3ffc-4337-a0e7-33fd28d45dc6,True,0.517942583732057
a6af2a1e-3ffc-4337-a0e7-33fd28d45dc6,True,0.491866438356164
a6af2a1e-3ffc-4337-a0e7-33fd28d45dc6,True,0.6939008480104375
a6af2a1e-3ffc-4337-a0e7-33fd28d45dc6,True,0.5350430073271747
977b4b62-3cdc-477c-b88e-7a6b81efe90b,True,0.8386326317360798
977b4b62-3cdc-477c-b88e-7a6b81efe90b,True,0.6397586431833
977b4b62-3cdc-477c-b88e-7a6b81efe90b,True,0.8037422037422041
977b4b62-3cdc-477c-b88e-7a6b81efe90b,True,0.5871345029239766
977b4b62-3cdc-477c-b88e-7a6b81efe90b,True,0.5250531430306711
977b4b62-3cdc-477c-b88e-7a6b81efe90b,True,0.393969563362253
977b4b62-3cdc-477c-b88e-7a6b81efe90b,True,0.561214066832044
977b4b62-3cdc-477c-b88e-7a6b81efe90b,True,0.6799265605875157
977b4b62-3cdc-477c-b88e-7a6b81efe90b,True,0.56260162601626
977b4b62-3cdc-477c-b88e-7a6b81efe90b,True,0.4107684529828105
977b4b62-3cdc-477c-b88e-7a6b81efe90b,True,0.42730923694779127
977b4b62-3cdc-477c-b88e-7a6b81efe90b,True,0.7788324632178455
977b4b62-3cdc-477c-b88e-7a6b81efe90b,True,0.48931208705790896
977b4b62-3cdc-477c-b88e-7a6b81efe90b,True,0.43473961766644703
977b4b62-3cdc-477c-b88e-7a6b81efe90b,True,0.4843941248470017
977b4b62-3cdc-477c-b88e-7a6b81efe90b,True,0.428792091442694
977b4b62-3cdc-477c-b88e-7a6b81efe90b,True,0.6218746296954615
977b4b62-3cdc-477c-b88e-7a6b81efe90b,True,0.7648026315789473
977b4b62-3cdc-477c-b88e-7a6b81efe90b,False,0.585853658536585
977b4b62-3cdc-477c-b88e-7a6b81efe90b,True,0.6304483188044828
977b4b62-3cdc-477c-b88e-7a6b81efe90b,True,0.6220971147079519
977b4b62-3cdc-477c-b88e-7a6b81efe90b,True,0.7353896103896106
977b4b62-3cdc-477c-b88e-7a6b81efe90b,True,0.49627450980392096
977b4b62-3cdc-477c-b88e-7a6b81efe90b,True,0.5713869463869462
977b4b62-3cdc-477c-b88e-7a6b81efe90b,True,0.37884650819974164
977b4b62-3cdc-477c-b88e-7a6b81efe90b,True,0.4136997427913901
977b4b62-3cdc-477c-b88e-7a6b81efe90b,True,0.47943696450428397
977b4b62-3cdc-477c-b88e-7a6b81efe90b,True,0.5417417417417411
977b4b62-3cdc-477c-b88e-7a6b81efe90b,True,0.6918903880929201
977b4b62-3cdc-477c-b88e-7a6b81efe90b,True,0.236135957066189
977b4b62-3cdc-477c-b88e-7a6b81efe90b,True,0.516487000634115
977b4b62-3cdc-477c-b88e-7a6b81efe90b,False,0.35064935064935004
977b4b62-3cdc-477c-b88e-7a6b81efe90b,True,0.354341736694678
977b4b62-3cdc-477c-b88e-7a6b81efe90b,False,0.6168150864326875
977b4b62-3cdc-477c-b88e-7a6b81efe90b,False,0.6478431372549023
977b4b62-3cdc-477c-b88e-7a6b81efe90b,False,0.7216195569136744
977b4b62-3cdc-477c-b88e-7a6b81efe90b,True,0.403234358430541
977b4b62-3cdc-477c-b88e-7a6b81efe90b,True,0.5411732680005439
977b4b62-3cdc-477c-b88e-7a6b81efe90b,True,0.938271604938272
977b4b62-3cdc-477c-b88e-7a6b81efe90b,True,0.5538026330105533
977b4b62-3cdc-477c-b88e-7a6b81efe90b,True,0.42156862745098
977b4b62-3cdc-477c-b88e-7a6b81efe90b,True,0.7944307944307949
977b4b62-3cdc-477c-b88e-7a6b81efe90b,True,0.36879127189204697
977b4b62-3cdc-477c-b88e-7a6b81efe90b,False,0.7077922077922076
977b4b62-3cdc-477c-b88e-7a6b81efe90b,True,0.8848297213622286
977b4b62-3cdc-477c-b88e-7a6b81efe90b,True,0.49166666666666703
977b4b62-3cdc-477c-b88e-7a6b81efe90b,True,0.7247311827956989
977b4b62-3cdc-477c-b88e-7a6b81efe90b,True,0.616424116424116
977b4b62-3cdc-477c-b88e-7a6b81efe90b,False,0.699510403916769
7a88f23a-d1d1-478d-8e51-a3ccdf6aa7c9,False,0.7718179544886219
7a88f23a-d1d1-478d-8e51-a3ccdf6aa7c9,True,0.7160601167556826
7a88f23a-d1d1-478d-8e51-a3ccdf6aa7c9,True,0.5239908606245239
7a88f23a-d1d1-478d-8e51-a3ccdf6aa7c9,True,0.304945054945055
7a88f23a-d1d1-478d-8e51-a3ccdf6aa7c9,True,0.773918163085075
7a88f23a-d1d1-478d-8e51-a3ccdf6aa7c9,False,0.5369565217391299
7a88f23a-d1d1-478d-8e51-a3ccdf6aa7c9,True,0.770089285714286
7a88f23a-d1d1-478d-8e51-a3ccdf6aa7c9,True,0.547778981581798
7a88f23a-d1d1-478d-8e51-a3ccdf6aa7c9,True,0.600328947368421
7a88f23a-d1d1-478d-8e51-a3ccdf6aa7c9,True,0.8325861585878394
7a88f23a-d1d1-478d-8e51-a3ccdf6aa7c9,True,0.7533333333333331
7a88f23a-d1d1-478d-8e51-a3ccdf6aa7c9,True,0.3453763440860219
7a88f23a-d1d1-478d-8e51-a3ccdf6aa7c9,True,0.5350430073271747
7a88f23a-d1d1-478d-8e51-a3ccdf6aa7c9,False,0.772794117647059
7a88f23a-d1d1-478d-8e51-a3ccdf6aa7c9,False,0.4172013178428994
7a88f23a-d1d1-478d-8e51-a3ccdf6aa7c9,False,0.5918793849828329
7a88f23a-d1d1-478d-8e51-a3ccdf6aa7c9,True,0.850574712643678
7a88f23a-d1d1-478d-8e51-a3ccdf6aa7c9,False,0.6774146905725851
7a88f23a-d1d1-478d-8e51-a3ccdf6aa7c9,True,0.42478632478632494
7a88f23a-d1d1-478d-8e51-a3ccdf6aa7c9,True,0.47751937984496096
7a88f23a-d1d1-478d-8e51-a3ccdf6aa7c9,True,0.7774853801169591
7a88f23a-d1d1-478d-8e51-a3ccdf6aa7c9,True,0.7206208425720619
7a88f23a-d1d1-478d-8e51-a3ccdf6aa7c9,True,0.500291375291376
7a88f23a-d1d1-478d-8e51-a3ccdf6aa7c9,True,0.7216195569136744
7a88f23a-d1d1-478d-8e51-a3ccdf6aa7c9,False,0.560620915032679
7a88f23a-d1d1-478d-8e51-a3ccdf6aa7c9,False,0.4836136639500609
7a88f23a-d1d1-478d-8e51-a3ccdf6aa7c9,True,0.7775689223057641
7a88f23a-d1d1-478d-8e51-a3ccdf6aa7c9,False,0.319282945736434
7a88f23a-d1d1-478d-8e51-a3ccdf6aa7c9,False,0.6345931671893049
7a88f23a-d1d1-478d-8e51-a3ccdf6aa7c9,True,0.5518102372034961
7a88f23a-d1d1-478d-8e51-a3ccdf6aa7c9,True,0.76671511627907
7a88f23a-d1d1-478d-8e51-a3ccdf6aa7c9,True,0.4551129270230395
7a88f23a-d1d1-478d-8e51-a3ccdf6aa7c9,True,0.35904535864978904
7a88f23a-d1d1-478d-8e51-a3ccdf6aa7c9,True,0.37801484230055704
7a88f23a-d1d1-478d-8e51-a3ccdf6aa7c9,True,0.5590858416945369
7a88f23a-d1d1-478d-8e51-a3ccdf6aa7c9,True,0.7380625214702855
7a88f23a-d1d1-478d-8e51-a3ccdf6aa7c9,False,0.5146103896103892
7a88f23a-d1d1-478d-8e51-a3ccdf6aa7c9,False,0.6698357821953325
7a88f23a-d1d1-478d-8e51-a3ccdf6aa7c9,False,0.554612937433722
7a88f23a-d1d1-478d-8e51-a3ccdf6aa7c9,True,0.752209737827715
7a88f23a-d1d1-478d-8e51-a3ccdf6aa7c9,True,0.6351937984496121
7a88f23a-d1d1-478d-8e51-a3ccdf6aa7c9,True,0.7390615091946733
7a88f23a-d1d1-478d-8e51-a3ccdf6aa7c9,False,0.3942205726405091
